"","ReactionID","Flux","ReactionName","Subsystem","Equation"
"4509","MAR07852",0,"DNDPt63m","Transport reactions","dCDP[m] + dGTP[c] => dCDP[c] + dGTP[m]"
"4510","MAR07853",0,"DNDPt6m","Transport reactions","dATP[c] + dGDP[m] => dATP[m] + dGDP[c]"
"4511","MAR07854",0,"DNDPt7m","Transport reactions","dADP[m] + dATP[c] => dADP[c] + dATP[m]"
"4512","MAR07995",0,"VITD2tm","Transport reactions","vitamin D2[c] <=> vitamin D2[m]"
"4513","MAR08356",1.00061947157372,"ACALDtm","Transport reactions","acetaldehyde[c] <=> acetaldehyde[m]"
"4514","MAR08365",0,"ACETONEt2m","Transport reactions","acetone[c] + H+[i] => acetone[m] + H+[m]"
"4515","MAR08475",0,"HMR_8475","Transport reactions","deoxycytidine[c] <=> deoxycytidine[m]"
"4516","MAR08505",0,"HMR_8505","Transport reactions","lactaldehyde[c] <=> lactaldehyde[m]"
"4517","MAR08510",0,"HMR_8510","Transport reactions","(R)-S-lactoylglutathione[c] <=> (R)-S-lactoylglutathione[m]"
"4518","MAR08513",0,"D_LACtm","Transport reactions","D-lactate[c] + H+[c] <=> D-lactate[m] + H+[m]"
"4519","MAR08562",0,"HMR_8562","Transport reactions","indole-3-acetaldehyde[c] <=> indole-3-acetaldehyde[m]"
"4520","MAR08614",0.00217577780427008,"CBL2tm","Transport reactions","cob(II)alamin[c] => cob(II)alamin[m]"
"4521","MAR08741",0,"FUMSO3tm","Transport reactions","fumarate[c] + sulfite[m] <=> fumarate[m] + sulfite[c]"
"4522","MAR08742",0,"FUMSO4tm","Transport reactions","fumarate[c] + sulfate[m] <=> fumarate[m] + sulfate[c]"
"4523","MAR08776",0,"HMR_8776","Transport reactions","hydroxypyruvate[c] <=> hydroxypyruvate[m]"
"4524","MAR00713",0,"r1148","Transport reactions","AKG[c] + isocitrate[p] => AKG[p] + isocitrate[c]"
"4525","MAR01104",0,"HMR_1104","Transport reactions","leukotriene B4[c] <=> leukotriene B4[p]"
"4526","MAR01144",0,"HMR_1144","Transport reactions","5-oxo-6-trans-LTB4[c] <=> 5-oxo-6-trans-LTB4[p]"
"4527","MAR01188",0,"HMR_1188","Transport reactions","5-oxo-(6E)-12-epi-LTB4[c] <=> 5-oxo-(6E)-12-epi-LTB4[p]"
"4528","MAR01242",0,"HMR_1242","Transport reactions","20-COOH-10,11-dihydro-LTB4[c] <=> 20-COOH-10,11-dihydro-LTB4[p]"
"4529","MAR01286",0,"HMR_1286","Transport reactions","leukotriene E4[c] => leukotriene E4[p]"
"4530","MAR01443",0,"r0954","Transport reactions","(R)-mevalonate[c] <=> (R)-mevalonate[p]"
"4531","MAR02407",0,"TETPENT6COAtx","Transport reactions","(6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA[c] <=> (6Z,9Z,12Z,15Z,18Z)-tetracosapentaenoyl-CoA[p]"
"4532","MAR02509",0,"TETHEX3COAtx","Transport reactions","(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA[c] <=> (6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA[p]"
"4533","MAR03007",-1,"r2516","Transport reactions","H+[c] + L-lactate[c] <=> H+[p] + L-lactate[p]"
"4534","MAR03008",0,"r2499","Transport reactions","ATP[c] + H2O[c] + propanoyl-CoA[c] => ADP[c] + H+[c] + Pi[c] + propanoyl-CoA[p]"
"4535","MAR03011",0,"C16txc","Transport reactions","ATP[c] + H2O[c] + palmitoyl-CoA[c] => ADP[c] + H+[c] + palmitoyl-CoA[p] + Pi[c]"
"4536","MAR03013",0,"r2502","Transport reactions","ATP[c] + H2O[c] + linoleoyl-CoA[c] => ADP[c] + H+[c] + linoleoyl-CoA[p] + Pi[c]"
"4537","MAR03014",0,"r2503","Transport reactions","arachidonyl-CoA[c] + ATP[c] + H2O[c] => ADP[c] + arachidonyl-CoA[p] + H+[c] + Pi[c]"
"4538","MAR03017",0,"HMR_3017","Transport reactions","(13Z)-eicosenoyl-CoA[c] + ATP[c] + H2O[c] => (13Z)-eicosenoyl-CoA[p] + ADP[c] + H+[c] + Pi[c]"
"4539","MAR03018",0,"HMR_3018","Transport reactions","tricosanoyl-CoA[c] <=> tricosanoyl-CoA[p]"
"4540","MAR03021",0,"HMR_3021","Transport reactions","12,15,18,21-tetracosatetraenoyl-CoA[c] <=> 12,15,18,21-tetracosatetraenoyl-CoA[p]"
"4541","MAR03022",0,"HEXCCOAtx","Transport reactions","hexacosanoyl-CoA[c] <=> hexacosanoyl-CoA[p]"
"4542","MAR03023",0,"HMR_3023","Transport reactions","hexacosenoyl-CoA[c] => hexacosenoyl-CoA[p]"
"4543","MAR03024",0,"TETPENT3COAtx","Transport reactions","(9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA[c] <=> (9Z,12Z,15Z,18Z,21Z)-tetracosapentaenoyl-CoA[p]"
"4544","MAR03025",0,"TETTET6COAtx","Transport reactions","(9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA[c] <=> (9Z,12Z,15Z,18Z)-tetracosatetraenoyl-CoA[p]"
"4545","MAR03026",0,"CRNrtx","Transport reactions","L-carnitine[c] <=> L-carnitine[p]"
"4546","MAR03473",0,"r0812","Transport reactions","AMP[p] + ATP[c] => AMP[c] + ATP[p]"
"4547","MAR04393",0,"r1428","Transport reactions","DHAP[c] <=> DHAP[p]"
"4548","MAR04908",0,"r0860","Transport reactions","ADP[c] + ATP[p] <=> ADP[p] + ATP[c]"
"4549","MAR04930",1,"PYRt2p","Transport reactions","H+[c] + pyruvate[c] <=> H+[p] + pyruvate[p]"
"4550","MAR04986",0,"r0934","Transport reactions","taurine[c] <=> taurine[p]"
"4551","MAR05452",0,"TAURtcx","Transport reactions","Na+[c] + taurine[c] <=> Na+[p] + taurine[p]"
"4552","MAR06986",0,"HMR_6986","Transport reactions","isocitrate[c] <=> isocitrate[p]"
"4553","MAR07590",6.96248897366426e-06,"ADHAPtx","Transport reactions","acylglycerone-phosphate[c] <=> acylglycerone-phosphate[p]"
"4554","MAR07596",-6.96248897366426e-06,"HMR_7596","Transport reactions","alkyl-glycerone-3-phosphate[c] <=> alkyl-glycerone-3-phosphate[p]"
"4555","MAR07646",0,"DALAxt","Transport reactions","D-alanine[c] => D-alanine[p]"
"4556","MAR08754",0,"HXANtx","Transport reactions","hypoxanthine[c] => hypoxanthine[p]"
"4557","MAR08756",0,"ETOHtx","Transport reactions","ethanol[c] <=> ethanol[p]"
"4558","MAR02564",0,"HMR_2564","Transport reactions","EPA[c] <=> EPA[n]"
"4559","MAR02585",0,"HMR_2585","Transport reactions","EPA[c] + H+[c] + NADPH[c] + O2[c] => (18R)-HEPE[c] + H2O[c] + NADP+[c]"
"4560","MAR04904",0,"O2tn","Transport reactions","O2[c] <=> O2[n]"
"4561","MAR06617",0,"HMR_6617","Transport reactions","thioredoxin[c] <=> thioredoxin[n]"
"4562","MAR06619",0,"HMR_6619","Transport reactions","oxidized thioredoxin[c] <=> oxidized thioredoxin[n]"
"4563","MAR07653",0,"PPMI12346Ptn","Transport reactions","5-pp-inspP5[c] <=> 5-pp-inspP5[n]"
"4564","MAR07664",0,"BIOCYTtn","Transport reactions","biocytin[c] <=> biocytin[n]"
"4565","MAR07765",0.00217577780427008,"AMETtn","Transport reactions","SAM[c] <=> SAM[n]"
"4566","MAR07767",-0.00217577780427008,"AHCYStn","Transport reactions","SAH[c] <=> SAH[n]"
"4567","MAR07792",0,"GTPtn","Transport reactions","GTP[c] <=> GTP[n]"
"4568","MAR07796",0,"UTPtn","Transport reactions","UTP[c] <=> UTP[n]"
"4569","MAR08082",0,"35CGMPtn","Transport reactions","cGMP[c] <=> cGMP[n]"
"4570","MAR08476",0.000456913338896717,"HMR_8476","Transport reactions","deoxycytidine[c] <=> deoxycytidine[n]"
"4571","MAR08639",0.00435155560854017,"HMR_8639","Transport reactions","DNA[c] <=> DNA[n]"
"4572","MAR08828",0,"PAIL_HStn","Transport reactions","PI pool[c] <=> PI pool[n]"
"4573","MAR08840",0,"MI1346Ptn","Transport reactions","1D-myo-inositol-1,3,4,6-tetrakisphosphate[c] <=> 1D-myo-inositol-1,3,4,6-tetrakisphosphate[n]"
"4574","MAR08844",0,"PPMI1346Ptn","Transport reactions","1D-myo-inositol-bisdiphosphate-tetrakisphosphate[c] <=> 1D-myo-inositol-bisdiphosphate-tetrakisphosphate[n]"
"4575","MAR00831",0,"HMR_0831","Transport reactions","GM1[c] <=> GM1[l]"
"4576","MAR00913",0,"HMR_0913","Transport reactions","psychosine[c] <=> psychosine[l]"
"4577","MAR00929",0,"PAPStl","Transport reactions","PAPS[c] <=> PAPS[l]"
"4578","MAR01917",-0.20354898579262,"r1052","Transport reactions","cholesterol[c] <=> cholesterol[l]"
"4579","MAR03987",0,"r1375","Transport reactions","chitobiose[s] => chitobiose[l]"
"4580","MAR04887",10.3383253228055,"H2Otly","Transport reactions","H2O[c] => H2O[l]"
"4581","MAR04907",2.75686746357525,"r0859","Transport reactions","ADP[l] + ATP[c] => ADP[c] + ATP[l]"
"4582","MAR05047",2.75686746357525,"r1150","Transport reactions","Pi[l] => Pi[c]"
"4583","MAR05048",0.157954012975073,"r1059","Transport reactions","arginine[l] => arginine[c]"
"4584","MAR05049",0.103402884782651,"r1061","Transport reactions","asparagine[l] => asparagine[c]"
"4585","MAR05050",0.126200371191425,"r1062","Transport reactions","aspartate[l] => aspartate[c]"
"4586","MAR05051",0.0158768208918244,"r1063","Transport reactions","cysteine[l] => cysteine[c]"
"4587","MAR05052",0.184822479099699,"r1064","Transport reactions","glutamine[l] => glutamine[c]"
"4588","MAR05053",0,"","Transport reactions","glycine[l] => glycine[c]"
"4589","MAR05054",0,"r1067","Transport reactions","histidine[l] => histidine[c]"
"4590","MAR05055",0.333820336699898,"r1068","Transport reactions","leucine[l] => leucine[c]"
"4591","MAR05056",0.182379891270188,"r1071","Transport reactions","lysine[l] => lysine[c]"
"4592","MAR05057",0.0549582261640075,"r1073","Transport reactions","methionine[l] => methionine[c]"
"4593","MAR05058",0.102588688839481,"r1074","Transport reactions","phenylalanine[l] => phenylalanine[c]"
"4594","MAR05059",0,"","Transport reactions","proline[l] => proline[c]"
"4595","MAR05060",0.199478006076768,"r1076","Transport reactions","serine[l] => serine[c]"
"4596","MAR05061",0.0378601113574274,"r1077","Transport reactions","tryptophan[l] => tryptophan[c]"
"4597","MAR05062",0.0728705369137581,"r1080","Transport reactions","tyrosine[l] => tyrosine[c]"
"4598","MAR05063",0.170981148065801,"r1140","Transport reactions","valine[l] => valine[c]"
"4599","MAR05064",0,"","Transport reactions","alanine[l] => alanine[c]"
"4600","MAR05065",0.121722293503987,"r0825","Transport reactions","isoleucine[l] => isoleucine[c]"
"4601","MAR05066",0.156325621088732,"r0925","Transport reactions","threonine[l] => threonine[c]"
"4602","MAR05067",0.235302627576269,"GLUt7l","Transport reactions","glutamate[l] => glutamate[c]"
"4603","MAR05204",0,"r1130","Transport reactions","apoA1[s] => apoA1[l]"
"4604","MAR05214",0,"r1049","Transport reactions","haptoglobin[s] => haptoglobin[l]"
"4605","MAR07196",-0.274863465218325,"ACNAMlt","Transport reactions","H+[c] + N-acetylneuraminate[c] <=> H+[l] + N-acetylneuraminate[l]"
"4606","MAR07224",0,"HSPGtly","Transport reactions","heparan sulfate proteoglycan[s] => heparan sulfate proteoglycan[l]"
"4607","MAR07374",0,"KSItly","Transport reactions","keratan sulfate I[s] => keratan sulfate I[l]"
"4608","MAR07454",0,"KSII_CORE2tly","Transport reactions","keratan sulfate II (core 2-linked)[s] => keratan sulfate II (core 2-linked)[l]"
"4609","MAR07483",0,"KSII_CORE4tly","Transport reactions","keratan sulfate II (core 4-linked)[s] => keratan sulfate II (core 4-linked)[l]"
"4610","MAR07500",0,"CSPG_Atly","Transport reactions","chondroitin sulfate A (GalNAc4S-GlcA) proteoglycan[s] => chondroitin sulfate A (GalNAc4S-GlcA) proteoglycan[l]"
"4611","MAR07512",0,"CSPG_Btly","Transport reactions","chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan[s] => chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan[l]"
"4612","MAR07524",0,"CSPG_Ctly","Transport reactions","chondroitin sulfate C (GalNAc6S-GlcA) proteoglycan[s] => chondroitin sulfate C (GalNAc6S-GlcA) proteoglycan[l]"
"4613","MAR07540",0,"CSPG_Dtly","Transport reactions","chondroitin sulfate D (GlcNAc6S-GlcA2S) proteoglycan[s] => chondroitin sulfate D (GlcNAc6S-GlcA2S) proteoglycan[l]"
"4614","MAR07556",0,"CSPG_Etly","Transport reactions","chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan[s] => chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan[l]"
"4615","MAR07570",1,"HAtly","Transport reactions","hyaluronate[s] => hyaluronate[l]"
"4616","MAR07581",0,"S2L2FN2M2MASNtly","Transport reactions","PA6[s] => PA6[l]"
"4617","MAR07584",0,"N2M2NMASNtly","Transport reactions","n2m2nmasn[s] => n2m2nmasn[l]"
"4618","MAR07711",0,"HMR_7711","Transport reactions","AMP[c] <=> AMP[l]"
"4619","MAR07714",0,"ADNtl","Transport reactions","adenosine[c] <=> adenosine[l]"
"4620","MAR07715",0,"HMR_7715","Transport reactions","UMP[c] <=> UMP[l]"
"4621","MAR07718",0,"Uritl","Transport reactions","uridine[c] <=> uridine[l]"
"4622","MAR07720",0,"HMR_7720","Transport reactions","CMP[c] <=> CMP[l]"
"4623","MAR07722",0,"CYTDtl","Transport reactions","cytidine[c] <=> cytidine[l]"
"4624","MAR07724",0,"HMR_7724","Transport reactions","dTMP[c] <=> dTMP[l]"
"4625","MAR07726",0,"THYMDtl","Transport reactions","thymidine[c] <=> thymidine[l]"
"4626","MAR07727",0,"HMR_7727","Transport reactions","GMP[c] <=> GMP[l]"
"4627","MAR07729",0,"GSNtl","Transport reactions","guanosine[c] <=> guanosine[l]"
"4628","MAR07730",0,"COAtl","Transport reactions","CoA[c] <=> CoA[l]"
"4629","MAR07762",0,"H2O2tly","Transport reactions","H2O2[c] <=> H2O2[l]"
"4630","MAR07799",0,"","Transport reactions","ATP[c] + 3 H+[c] + H2O[c] => ADP[c] + 4 H+[l] + Pi[c]"
"4631","MAR07924",0,"10FTHF7GLUtl","Transport reactions","10-formyl-THF-glu(7)[c] => 10-formyl-THF-glu(7)[l]"
"4632","MAR08125",0,"7DHFtl","Transport reactions","heptaglutamyl-folate(DHF)[c] => heptaglutamyl-folate(DHF)[l]"
"4633","MAR08127",0,"7THFtl","Transport reactions","heptaglutamyl-folate(THF)[c] => heptaglutamyl-folate(THF)[l]"
"4634","MAR08196",0,"ACGBGBSIDEtl","Transport reactions","beta-GalNAc-globoside[c] <=> beta-GalNAc-globoside[l]"
"4635","MAR08200",0,"ACGAGBSIDEtl","Transport reactions","alpha-GalNAc-globoside[c] <=> alpha-GalNAc-globoside[l]"
"4636","MAR08208",0,"SGALSIDEtl","Transport reactions","sulfatide galactocerebroside[c] <=> sulfatide galactocerebroside[l]"
"4637","MAR08216",0,"DIGALSIDEtl","Transport reactions","digalactosylceramide[c] <=> digalactosylceramide[l]"
"4638","MAR08590",0,"HMR_8590","Transport reactions","maltotriose[c] <=> maltotriose[l]"
"4639","MAR08753",0,"MEOHtly","Transport reactions","methanol[c] <=> methanol[l]"
"4640","MAR08887",-2,"GLCURtly","Transport reactions","glucuronate[c] + H+[c] <=> glucuronate[l] + H+[l]"
"4641","MAR08908",0,"IDOURtly","Transport reactions","H+[c] + L-iduronic acid[c] <=> H+[l] + L-iduronic acid[l]"
"4642","MAR00612",0,"HMR_0612","Transport reactions","CDP-diacylglycerol-LD-PI pool[l] => CDP-diacylglycerol-LD-PI pool[r]"
"4643","MAR03597",0.669676163257721,"HMR_3597","Transport reactions","cholesterol-ester pool[l] => cholesterol-ester pool[r]"
"4644","MAR05250",0.000407097971585241,"HMR_5250","Transport reactions","PI pool[l] => PI pool[r]"
"4645","MAR05252",0.0753131247432696,"HMR_5252","Transport reactions","PE-LD pool[l] => PE-LD pool[r]"
"4646","MAR07198",0,"HMR_7198","Transport reactions","[protein]-L-serine[l] <=> [protein]-L-serine[r]"
"4647","MAR07284",0,"Asn_X_Ser_Thrtr","Transport reactions","[protein]-L-asparagine[l] <=> [protein]-L-asparagine[r]"
"4648","MAR00731",0,"CERT1gt","Transport reactions","ceramide pool[c] => ceramide pool[g]"
"4649","MAR00734",0,"PCHOL_HStg","Transport reactions","PC-LD pool[c] <=> PC-LD pool[g]"
"4650","MAR00918",0,"UDPGALtg","Transport reactions","UDP-galactose[c] + UMP[g] <=> UDP-galactose[g] + UMP[c]"
"4651","MAR01916",0,"HMR_1916","Transport reactions","cholesterol[c] <=> cholesterol[g]"
"4652","MAR04892",0,"H2Otg","Transport reactions","H2O[c] <=> H2O[g]"
"4653","MAR07201",0,"XSERtg","Transport reactions","Xyl-L-Ser-[protein][r] => Xyl-L-Ser-[protein][g]"
"4654","MAR07204",0,"UDPGLCAtg","Transport reactions","UDP-glucuronate[c] + UMP[g] <=> UDP-glucuronate[g] + UMP[c]"
"4655","MAR07433",0,"UGALNACtg","Transport reactions","UDP-N-acetyl-D-galactosamine[c] + UMP[g] <=> UDP-N-acetyl-D-galactosamine[g] + UMP[c]"
"4656","MAR07434",0,"UGLCNACtg","Transport reactions","UDP-N-acetylglucosamine[c] + UMP[g] <=> UDP-N-acetylglucosamine[g] + UMP[c]"
"4657","MAR07675",0,"GLCtg","Transport reactions","glucose[c] <=> glucose[g]"
"4658","MAR07693",0,"CMPACNAtg","Transport reactions","CMP[g] + CMP-N-acetylneuraminate[c] <=> CMP[c] + CMP-N-acetylneuraminate[g]"
"4659","MAR07733",0,"GDPFUCtg","Transport reactions","GDP-L-fucose[c] + GMP[g] <=> GDP-L-fucose[g] + GMP[c]"
"4660","MAR07740",0,"PAPStg","Transport reactions","PAPS[c] <=> PAPS[g]"
"4661","MAR07743",0,"HMR_7743","Transport reactions","GDP[c] + H+[c] <=> GDP[g] + H+[g]"
"4662","MAR08084",0,"HMR_8084","Transport reactions","cGMP[c] <=> cGMP[g]"
"4663","MAR08086",0,"HMR_8086","Transport reactions","cAMP[c] <=> cAMP[g]"
"4664","MAR08146",0,"CERT2gt","Transport reactions","glucosylceramide pool[c] <=> glucosylceramide pool[g]"
"4665","MAR08193",0,"ACGALtlg","Transport reactions","N-acetylgalactosamine[c] <=> N-acetylgalactosamine[g]"
"4666","MAR08195",0,"ACGBGBSIDEtg","Transport reactions","beta-GalNAc-globoside[c] <=> beta-GalNAc-globoside[g]"
"4667","MAR08199",0,"ACGAGBSIDEtg","Transport reactions","alpha-GalNAc-globoside[c] <=> alpha-GalNAc-globoside[g]"
"4668","MAR08205",0,"GALSIDEtg","Transport reactions","D-galactosyl-N-acylsphingosine[c] <=> D-galactosyl-N-acylsphingosine[g]"
"4669","MAR08207",0,"SGALSIDEtg","Transport reactions","sulfatide galactocerebroside[c] <=> sulfatide galactocerebroside[g]"
"4670","MAR08496",0,"ACtg","Transport reactions","acetate[c] <=> acetate[g]"
"4671","MAR08661",0,"CHSTEROLtg","Transport reactions","ATP[c] + cholesterol[g] + H2O[c] => ADP[c] + cholesterol[c] + H+[c] + Pi[c]"
"4672","MAR07432",0,"HMR_7432","Transport reactions","[protein]-L-serine[g] <=> [protein]-L-serine[l]"
"4673","MAR07307",0,"M8MASNterg","Transport reactions","(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[r] => (alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)[g]"
"4674","MAR01809",0,"XOLTRIOLtr","Transport reactions","5beta-cholestan-3alpha,7alpha,12alpha-triol[c] <=> 5beta-cholestan-3alpha,7alpha,12alpha-triol[r]"
"4675","MAR00461",-0.881367108482046,"PCHOL_HSter","Transport reactions","PC-LD pool[c] <=> PC-LD pool[r]"
"4676","MAR00730",-5.2218667302482e-06,"CERT1rt","Transport reactions","ceramide pool[c] <=> ceramide pool[r]"
"4677","MAR00768",0,"CERT2rt","Transport reactions","glucosylceramide pool[c] => glucosylceramide pool[r]"
"4678","MAR01035",0.00304347799261295,"GTHRDtr","Transport reactions","GSH[c] <=> GSH[r]"
"4679","MAR01269",0,"HMR_1269","Transport reactions","10,11-dihydro-LTB4-CoA[c] => 10,11-dihydro-LTB4-CoA[r]"
"4680","MAR01311",-1,"HMR_1311","Transport reactions","prostaglandin H2[c] <=> prostaglandin H2[r]"
"4681","MAR01672",0,"XOL7AONEtr","Transport reactions","7alpha-hydroxycholest-4-en-3-one[c] <=> 7alpha-hydroxycholest-4-en-3-one[r]"
"4682","MAR02554",0,"HMR_2554","Transport reactions","leukotriene B5[c] <=> leukotriene B5[r]"
"4683","MAR02777",-0.000619471573717483,"r0002","Transport reactions","L-carnitine[c] <=> L-carnitine[r]"
"4684","MAR04856",0.000721867809773232,"G6Pter","Transport reactions","glucose-6-phosphate[c] <=> glucose-6-phosphate[r]"
"4685","MAR04878",0,"r0842","Transport reactions","UDP-glucose[c] <=> UDP-glucose[r]"
"4686","MAR04880",-0.000619471573717483,"UDPGLCAter","Transport reactions","UDP-glucuronate[c] + UMP[r] <=> UDP-glucuronate[r] + UMP[c]"
"4687","MAR04881",0.000619471573717483,"r0845","Transport reactions","UDP-N-acetylglucosamine[c] + UMP[r] => UDP-N-acetylglucosamine[r] + UMP[c]"
"4688","MAR04894",0.00317150869997339,"O2ter","Transport reactions","O2[c] <=> O2[r]"
"4689","MAR04906",0,"ATP1ter","Transport reactions","ADP[r] + ATP[c] => ADP[c] + ATP[r]"
"4690","MAR05027",0,"GLCter","Transport reactions","glucose[c] <=> glucose[r]"
"4691","MAR06385",0,"HMR_6385","Transport reactions","UDP-galactose[c] + UMP[r] => UDP-galactose[r] + UMP[c]"
"4692","MAR06386",0,"r2473","Transport reactions","glucose-6-phosphate[c] + Pi[r] => glucose-6-phosphate[r] + Pi[c]"
"4693","MAR06425",0.000217577780427008,"HMR_6425","Transport reactions","alpha-tocotrienol[c] <=> alpha-tocotrienol[r]"
"4694","MAR06440",0.000217577780427008,"HMR_6440","Transport reactions","gamma-tocotrienol[c] <=> gamma-tocotrienol[r]"
"4695","MAR06463",0,"HMR_6463","Transport reactions","gamma-tocopherol[c] <=> gamma-tocopherol[r]"
"4696","MAR06475",0,"HMR_6475","Transport reactions","alpha-tocopherol[c] <=> alpha-tocopherol[r]"
"4697","MAR06629",0.000217577780427008,"HMR_6629","Transport reactions","retinol[c] <=> retinol[r]"
"4698","MAR07272",0.00185841472115245,"DOLMANP_Lter;DOLMANP_Uter","Transport reactions","dolichyl-phosphate-D-mannose[c] => dolichyl-phosphate-D-mannose[r]"
"4699","MAR07273",0,"M4MPDOL_Lter;M4MPDOL_Uter","Transport reactions","G00006[c] => G00006[r]"
"4700","MAR07649",0,"ESTRADIOLGLCtr","Transport reactions","estradiol-17beta 3-glucuronide[c] <=> estradiol-17beta 3-glucuronide[r]"
"4701","MAR07789",0,"FADH2tru","Transport reactions","FADH2[c] => FADH2[r]"
"4702","MAR07953",0,"DHEAtr","Transport reactions","dehydroepiandrosterone[c] <=> dehydroepiandrosterone[r]"
"4703","MAR07963",0,"ESTRONEGLCtr","Transport reactions","estrone-glucuronide[c] <=> estrone-glucuronide[r]"
"4704","MAR07966",0,"ANDRSTRNGLCtr","Transport reactions","androsterone-glucuronide[c] <=> androsterone-glucuronide[r]"
"4705","MAR07981",0,"AHANDROSTANGLCtr","Transport reactions","etiocholan-3alpha-ol-17-one 3-glucuronide[c] <=> etiocholan-3alpha-ol-17-one 3-glucuronide[r]"
"4706","MAR07985",0,"ESTRIOLGLCtr","Transport reactions","16-glucuronide-estriol[c] <=> 16-glucuronide-estriol[r]"
"4707","MAR07989",0,"5ADTSTSTERONEGLCtr","Transport reactions","5alpha-dihydrotestosterone-glucuronide[c] <=> 5alpha-dihydrotestosterone-glucuronide[r]"
"4708","MAR08234",0,"SPHS1Ptr","Transport reactions","sphingosine-1-phosphate[c] <=> sphingosine-1-phosphate[r]"
"4709","MAR08239",0,"SPH1Ptr","Transport reactions","sphinganine-1-phosphate[c] <=> sphinganine-1-phosphate[r]"
"4710","MAR08350",0,"GLACter","Transport reactions","D-glucurono-6,3-lactone[c] <=> D-glucurono-6,3-lactone[r]"
"4711","MAR08716",0.00108788890213504,"RETNtr2","Transport reactions","13-cis-retinoate[c] => 13-cis-retinoate[r]"
"4712","MAR08722",0.000435155560854017,"RETNtr","Transport reactions","retinoate[c] => retinoate[r]"
"4713","MAR08851",0,"TSTSTERONEGLCtr","Transport reactions","testosterone glucuronide[c] <=> testosterone glucuronide[r]"
"4714","MAR08914",0.00304347799261295,"LEUKTRA4tr","Transport reactions","leukotriene A4[c] <=> leukotriene A4[r]"
"4715","MAR09177",0,"HMR_9177","Transport reactions","etiocholanolone[c] <=> etiocholanolone[r]"
"4716","MAR09732",-0.000619471573717483,"HMR_9732","Transport reactions","glycophosphatidylinositol-(GPI)-anchored-protein-precursor[r] <=> glycophosphatidylinositol-(GPI)-anchored-protein-precursor[c]"
"4717","MAR09725",0,"HMR_9725","Artificial reactions","NADP+[c] + NADPH[n] <=> NADP+[n] + NADPH[c]"
"4718","MAR00031",0.00217577780427008,"HMR_0031","Pool reactions","0.19 1,2-diacylglycerol-LD-TAG pool[c] + 0.0014 1-acyl-PE pool[c] + 0.0024 1-radyl-2-acyl-sn-glycero-3-phosphocholine[c] + 0.0006 2-lysolecithin pool[c] + 0.005 cholesterol[c] + 0.34 cholesterol-ester pool[c] + 0.0008 O-1-alk-1-enyl-2-acyl-sn-glycero-3-phosphoethanolamine[c] + 0.0092 PC-LD pool[c] + 0.0034 PE-LD pool[c] + 0.0016 PI pool[c] + 0.0002 PS-LD pool[c] + 0.0004 SM pool[c] + 0.44 TAG-LD pool[c] + 0.005 fatty acid pool[c] => lipid droplet[c]"
"4719","MAR00032",0,"HMR_0032","Pool reactions","lipid droplet[c] => 0.19 1,2-diacylglycerol-LD-TAG pool[c] + 0.0014 1-acyl-PE pool[c] + 0.0024 1-radyl-2-acyl-sn-glycero-3-phosphocholine[c] + 0.0006 2-lysolecithin pool[c] + 0.005 cholesterol[c] + 0.34 cholesterol-ester pool[c] + 0.0008 O-1-alk-1-enyl-2-acyl-sn-glycero-3-phosphoethanolamine[c] + 0.0092 PC-LD pool[c] + 0.0034 PE-LD pool[c] + 0.0016 PI pool[c] + 0.0002 PS-LD pool[c] + 0.0004 SM pool[c] + 0.44 TAG-LD pool[c] + 0.005 fatty acid pool[c]"
"4720","MAR00021",0.00217577780427008,"biomass_components","Artificial reactions","alanine[c] + arginine[c] + asparagine[c] + aspartate[c] + cholesterol[c] + cholesterol-ester pool[r] + CL pool[c] + cysteine[c] + DNA[n] + DNA-5-methylcytosine[n] + glutamate[c] + glutamine[c] + glycine[c] + histidine[c] + isoleucine[c] + leucine[c] + lipid droplet[c] + lysine[c] + methionine[c] + phenylalanine[c] + phosphatidate-LD-TAG pool[c] + PI pool[c] + proline[c] + RNA[c] + serine[c] + SM pool[c] + threonine[c] + tryptophan[c] + tyrosine[c] + valine[c] + glycogen[c] + cofactors and vitamins[c] => biomass[c]"
